date,state,regime,confidence,prob_sideways,prob_bear,prob_bull
2025-12-01,0,sideways,0.9999999994097379,0.9999999994097379,5.90258873574065e-10,2.109560586567685e-25
2025-12-02,0,sideways,0.9999999997378382,0.9999999997378382,2.6222788162963674e-10,3.921169549091729e-27
2025-12-03,0,sideways,0.9999999997610303,0.9999999997610303,2.389119854964642e-10,4.505072715580995e-27
2025-12-04,0,sideways,0.9999999997567102,0.9999999997567102,2.4330424887386534e-10,1.8282866291402013e-26
2025-12-05,0,sideways,0.9999999962726633,0.9999999962726633,3.727293187567121e-09,3.782930040935033e-27
2025-12-06,0,sideways,0.999999999642796,0.999999999642796,3.5713827115208487e-10,6.169673612237219e-26
2025-12-07,0,sideways,0.9999999996214228,0.9999999996214228,3.7860824497435196e-10,5.381051544386512e-23
2025-12-08,0,sideways,0.9999968707949239,0.9999968707949239,3.12920497859093e-06,1.6997471956191774e-26
2025-12-09,0,sideways,0.9999999999665761,0.9999999999665761,3.342752949278468e-11,3.4446531951061856e-22
2025-12-10,0,sideways,0.9999999777687665,0.9999999777687665,2.2231134719922503e-08,5.747936557108456e-29
2025-12-11,0,sideways,0.9999999999968168,0.9999999999968168,3.1459584559284147e-12,2.3252937398163099e-26
2025-12-12,0,sideways,0.9999999994408881,0.9999999994408881,5.591269372464074e-10,2.345206733706928e-27
2025-12-13,0,sideways,0.9999999984079295,0.9999999984079295,1.5920692195620239e-09,1.1923146251540518e-25
2025-12-14,0,sideways,0.9999999997089617,0.9999999997089617,2.9109200942637566e-10,7.36323133373174e-24
2025-12-15,0,sideways,0.9999999820404356,0.9999999820404356,1.7959571066933e-08,8.22504729651952e-25
2025-12-16,0,sideways,0.9999999976823801,0.9999999976823801,2.317652019596703e-09,5.321792359869964e-24
2025-12-17,0,sideways,0.9999999870569809,0.9999999870569809,1.2942975105700564e-08,3.222384313092386e-25
2025-12-18,0,sideways,0.9999999936069344,0.9999999936069344,6.392959824976332e-09,1.657261435167665e-25
2025-12-19,0,sideways,0.9999999992460289,0.9999999992460289,7.53910835240995e-10,5.2023267079536e-24
2025-12-20,0,sideways,0.9999999927006229,0.9999999927006229,7.299282206604571e-09,8.77799362562974e-25
2025-12-21,0,sideways,0.9999999955493877,0.9999999955493877,4.45054810463018e-09,4.399335666095482e-25
2025-12-22,0,sideways,0.9999999996157385,0.9999999996157385,3.842665220803361e-10,1.0993533155478932e-23
2025-12-23,0,sideways,0.9999999987107913,0.9999999987107913,1.289140864244568e-09,4.036040855754767e-25
2025-12-24,0,sideways,0.9999999995757207,0.9999999995757207,4.243207948680113e-10,3.842385373009217e-25
2025-12-25,0,sideways,0.9999999994447535,0.9999999994447535,5.552684677548075e-10,1.1414277761360232e-24
2025-12-26,0,sideways,0.9999999836643384,0.9999999836643384,1.633558432717266e-08,1.0480369491422958e-24
2025-12-27,0,sideways,0.9999999926237706,0.9999999926237706,7.376319347650357e-09,2.5512133966600432e-22
2025-12-28,0,sideways,0.9999998977489265,0.9999998977489265,1.0225096647759948e-07,1.7634855542394605e-19
2025-12-29,0,sideways,0.99992592692257,0.99992592692257,7.407307747993999e-05,4.879379142371986e-18
2025-12-30,0,sideways,0.9999557346968528,0.9999557346968528,4.426530324166573e-05,4.28582781347002e-16
2025-12-31,0,sideways,0.9998414546080089,0.9998414546080089,0.00015854539209763613,1.4242680786653812e-16
2026-01-01,0,sideways,0.9999853060500755,0.9999853060500755,1.469394993734401e-05,3.981706622356995e-17
2026-01-02,0,sideways,0.9999963551570576,0.9999963551570576,3.644843015777663e-06,5.807400631717757e-18
2026-01-03,0,sideways,0.9999967855086931,0.9999967855086931,3.2144912055820557e-06,1.7152499202972936e-18
2026-01-04,0,sideways,0.9999971727053385,0.9999971727053385,2.8272945779663428e-06,9.351058567283441e-17
2026-01-05,0,sideways,0.9999999782635316,0.9999999782635316,2.173644305999145e-08,3.3638268342481116e-18
2026-01-06,0,sideways,0.9999999884828412,0.9999999884828412,1.1517085814458663e-08,1.404932852460757e-17
2026-01-07,0,sideways,0.9999499246606142,0.9999499246606142,5.007533924178248e-05,6.980465376041515e-14
2026-01-08,0,sideways,0.5918982885038955,0.5918982885038955,0.4081017114131174,8.288809336619862e-11
2026-01-09,1,bear,0.9983789248558935,0.0016210518087735495,0.9983789248558935,2.3335379448584644e-08
2026-01-10,1,bear,0.9999970847986078,2.8535625030125044e-06,0.9999970847986078,6.163881714023844e-08
2026-01-11,1,bear,0.9999984023844747,1.5544752675513025e-06,0.9999984023844747,4.3140325948960725e-08
2026-01-12,1,bear,0.9999991459493695,6.970165182958344e-07,0.9999991459493695,1.5703420022014268e-07
2026-01-13,1,bear,0.9999994802673414,3.9246681496266613e-07,0.9999994802673414,1.2726579818823415e-07
2026-01-14,1,bear,0.9999996605318423,2.207549688542955e-07,0.9999996605318423,1.1871328789058915e-07
2026-01-15,1,bear,0.9999997496609325,1.3279029944314287e-07,0.9999997496609325,1.1754882014452081e-07
2026-01-16,1,bear,0.9999997357345259,1.0029339782983861e-07,0.9999997357345259,1.6397199799150458e-07
2026-01-17,1,bear,0.9999997318052825,8.935504538671138e-08,0.9999997318052825,1.7883974724236865e-07
2026-01-18,1,bear,0.999999660627794,1.1787622970605429e-07,0.999999660627794,2.2149604156905924e-07
2026-01-19,1,bear,0.9999993738151403,5.693052059566884e-07,0.9999993738151403,5.6879619447410676e-08
2026-01-20,1,bear,0.9999998992293564,8.299757181231907e-08,0.9999998992293564,1.7772999849776103e-08
2026-01-21,1,bear,0.9999966596352662,3.3393455992106396e-06,0.9999966596352662,1.0190363380594546e-09
2026-01-22,1,bear,0.9999660783883928,3.391965496878479e-05,0.9999660783883928,1.9566305295414253e-09
2026-01-23,1,bear,0.9999235924407923,7.640738965184844e-05,0.9999235924407923,1.694569872598471e-10
2026-01-24,1,bear,0.9810813172357044,0.018918682764365403,0.9810813172357044,8.41638980637357e-17
2026-01-25,0,sideways,0.9999907400139276,0.9999907400139276,9.259986084404168e-06,7.77872276372187e-16
2026-01-26,0,sideways,0.9999999995127382,0.9999999995127382,4.873267243460945e-10,2.7374449319872047e-21
2026-01-27,0,sideways,0.9999999999372449,0.9999999999372449,6.28199639106227e-11,3.201853215877775e-25
2026-01-28,0,sideways,0.999999999804686,0.999999999804686,1.9525135651995478e-10,4.5687164970142446e-29
2026-01-29,0,sideways,1.0,1.0,1.2545903989246977e-14,4.035131321676301e-24
2026-01-30,0,sideways,0.9999999981837391,0.9999999981837391,1.816309356947732e-09,8.755336650118083e-28
2026-01-31,0,sideways,0.9999999970436875,0.9999999970436875,2.9563510569261648e-09,1.8338813699543117e-22
2026-02-01,0,sideways,0.9999999986362127,0.9999999986362127,1.3637561549490481e-09,4.004931813748428e-18
2026-02-02,0,sideways,0.9999978830223551,0.9999978830223551,2.116977587018624e-06,3.62920001853881e-14
